Q,-,B,-,7
Q,-,B,-,8
Q,-,B,-,9
R,-,S,-,1
R,-,S,-,2
R,-,S,-,3
R,-,S,-,4
R,-,B,-,1
R,-,B,-,2
R,-,B,-,3
R,-,B,-,4
R,-,B,-,5
S,-,A,-,1
S,-,A,-,2
S,-,A,-,3
S,-,A,-,4
S,-,A,-,5
S,-,A,-,6
S,-,A,-,7
S,-,A,-,8
S,-,A,-,9
S,-,A,-,10
S,-,A,-,11
S,-,A,-,12
S,-,A,-,13
S,-,A,-,14
S,-,A,-,15
S,-,A,-,16
S,-,A,-,17
S,-,A,-,18
S,-,A,-,19
S,-,A,-,20
S,-,A,-,21
S,-,A,-,22
S,-,A,-,23
S,-,A,-,24
S,-,A,-,25
S,-,A,-,26
S,-,A,-,27
S,-,A,-,28
S,-,A,-,29
S,-,A,-,30
S,-,A,-,31
S,-,A,-,32
S,-,A,-,33
S,-,B,-,1
S,-,B,-,2
S,-,B,-,3
S,-,B,-,4
S,-,B,-,5
S,-,B,-,6
S,-,B,-,7
T,-,A,-,1
T,-,A,-,2
T,-,A,-,3
T,-,A,-,4
T,-,A,-,5
T,-,A,-,6
T,-,A,-,7
T,-,A,-,8
T,-,A,-,9
T,-,A,-,10
T,-,A,-,11
T,-,A,-,12
T,-,A,-,13
T,-,A,-,14
T,-,A,-,15
T,-,A,-,16
T,-,A,-,17
T,-,A,-,18
T,-,A,-,19
T,-,A,-,20
T,-,A,-,21
T,-,A,-,22
T,-,A,-,23
T,-,A,-,24
T,-,A,-,25
T,-,A,-,26
T,-,A,-,27
T,-,A,-,28
T,-,A,-,29
T,-,A,-,30
T,-,B,-,1
T,-,B,-,2
T,-,B,-,3
T,-,B,-,4
T,-,B,-,5
T,-,B,-,6
T,-,B,-,7
T,-,B,-,8
T,-,B,-,9
T,-,B,-,10
T,-,B,-,11
T,-,B,-,12
T,-,B,-,13
T,-,B,-,14
T,-,B,-,15
T,-,B,-,16
T,-,B,-,17
T,-,B,-,18
T,-,B,-,19
T,-,B,-,20
T,-,B,-,21
T,-,B,-,22
T,-,B,-,23
T,-,B,-,24
T,-,B,-,25
T,-,B,-,26
T,-,B,-,27
T,-,B,-,28
T,-,B,-,29
T,-,B,-,30
T,-,B,-,31
T,-,B,-,32
T,-,B,-,33
T,-,B,-,34
T,-,B,-,35
T,-,B,-,36
T,-,C,-,1
T,-,C,-,2
T,-,C,-,3
T,-,C,-,4
T,-,C,-,5
T,-,C,-,6
T,-,C,-,7
T,-,C,-,8
T,-,C,-,9
T,-,C,-,10
T,-,C,-,11
T,-,C,-,12
T,-,C,-,13
T,-,C,-,14
T,-,C,-,15
T,-,C,-,16
T,-,C,-,17
T,-,C,-,18
T,-,C,-,19
T,-,C,-,20
T,-,C,-,21
T,-,C,-,22
T,-,C,-,23
T,-,C,-,24
T,-,C,-,25
T,-,C,-,26
T,-,C,-,27
T,-,C,-,28
T,-,C,-,29
T,-,C,-,30
T,-,D,-,1
T,-,D,-,2
T,-,D,-,3
T,-,D,-,4
T,-,D,-,5
T,-,D,-,6
T,-,D,-,7
T,-,D,-,8
T,-,D,-,9
T,-,D,-,10
T,-,D,-,11
T,-,D,-,12
T,-,D,-,13
T,-,D,-,14
T,-,D,-,15
T,-,D,-,16
T,-,D,-,17
T,-,D,-,18
T,-,D,-,19
T,-,D,-,20
T,-,D,-,21
T,-,D,-,22
T,-,D,-,23
T,-,D,-,24
T,-,D,-,25
T,-,D,-,26
T,-,D,-,27
T,-,D,-,28
T,-,D,-,29
T,-,D,-,30
T,-,D,-,31
T,-,D,-,32
T,-,D,-,33
T,-,D,-,34
T,-,D,-,35
T,-,E,-,1
T,-,E,-,2
T,-,E,-,3
T,-,E,-,4
T,-,E,-,5
T,-,E,-,6
T,-,E,-,7
T,-,E,-,8
T,-,E,-,9
T,-,E,-,10
T,-,F,-,1
T,-,F,-,2
T,-,F,-,3
T,-,F,-,4
T,-,F,-,5
T,-,F,-,6
T,-,F,-,7
T,-,F,-,8
T,-,F,-,9
T,-,F,-,10
T,-,F,-,11
T,-,F,-,12
T,-,F,-,13
T,-,F,-,14
T,-,F,-,15
T,-,F,-,16
T,-,F,-,17
T,-,F,-,18
T,-,F,-,19
T,-,F,-,20
T,-,F,-,21
T,-,F,-,22
T,-,F,-,23
T,-,F,-,24
T,-,F,-,25
T,-,F,-,26
T,-,F,-,27
T,-,G,-,1
T,-,G,-,2
T,-,G,-,3
T,-,G,-,4
T,-,G,-,5
T,-,G,-,6
T,-,G,-,7
T,-,G,-,8
T,-,G,-,9
T,-,G,-,10
T,-,G,-,11
T,-,G,-,12
T,-,G,-,13
T,-,G,-,14
T,-,G,-,15
T,-,G,-,16
T,-,G,-,17
T,-,G,-,18
T,-,G,-,19
T,-,G,-,20
T,-,G,-,21
T,-,G,-,22
T,-,G,-,23
T,-,G,-,24
T,-,G,-,25
T,-,G,-,26
T,-,G,-,27
T,-,G,-,28
1,-,A,-,1
1,-,A,-,2
1,-,A,-,3
1,-,A,-,4
1,-,B,-,1
1,-,B,-,2
1,-,B,-,3
1,-,B,-,4
1,-,C,-,1
1,-,C,-,2
1,-,C,-,3
1,-,C,-,4
1,-,D,-,1
1,-,D,-,2
1,-,D,-,3
1,-,D,-,4
1,-,E,-,1
1,-,E,-,2
1,-,E,-,3
1,-,E,-,4
1,-,F,-,1
1,-,F,-,2
1,-,F,-,3
1,-,F,-,4
1,-,G,-,1
1,-,G,-,2
1,-,G,-,3
1,-,G,-,4
1,-,H,-,1
1,-,H,-,2
1,-,H,-,3
1,-,H,-,4
1,-,I,-,1
1,-,I,-,2
1,-,I,-,3
1,-,I,-,4
2,-,A,-,1
2,-,A,-,2
2,-,A,-,3
2,-,A,-,4
2,-,B,-,1
2,-,B,-,2
2,-,B,-,3
2,-,B,-,4
2,-,C,-,1
2,-,C,-,2
2,-,C,-,3
2,-,C,-,4
2,-,D,-,1
2,-,D,-,2
2,-,D,-,3
2,-,D,-,4
2,-,E,-,1
2,-,E,-,2
2,-,E,-,3
2,-,E,-,4
2,-,F,-,1
2,-,F,-,2
2,-,F,-,3
2,-,F,-,4
2,-,F,-,5
2,-,F,-,6
2,-,G,-,1
2,-,G,-,2
2,-,G,-,3
2,-,G,-,4
2,-,H,-,1
2,-,H,-,2
2,-,H,-,3
2,-,H,-,4
2,-,I,-,1
2,-,I,-,2
2,-,I,-,3
2,-,I,-,4
2,-,J,-,1
2,-,J,-,2
2,-,J,-,3
2,-,J,-,4
2,-,K,-,1
2,-,K,-,2
2,-,L,-,1
2,-,L,-,2
2,-,M,-,1
2,-,M,-,2
2,-,N,-,1
2,-,N,-,2
2,-,N,-,3
2,-,O,-,1
2,-,O,-,2
2,-,O,-,3
2,-,P,-,1
2,-,P,-,2
2,-,P,-,3
2,-,P,-,4
2,-,Q,-,1
2,-,Q,-,2
2,-,Q,-,3
2,-,Q,-,4
2,-,R,-,1
2,-,R,-,2
